0.0, 0.0
0.005, 0.0
0.01, 3.0802727761174653e-07
0.015, 1.5399125328162977e-06
0.02, 4.3108156934656372e-06
0.025, 9.2347812015228988e-06
0.03, 1.6924296961160973e-05
0.035, 2.7989858332984914e-05
0.04, 4.3039538482572062e-05
0.045, 6.2678566293278883e-05
0.05, 8.7508912937914478e-05
0.055, 0.00011812888807257113
0.06, 0.00015513274647073127
0.065, 0.00019911030575881137
0.07, 0.00025064657574752489
0.075, 0.00031032139967861379
0.08, 0.00037870910752508787
0.085, 0.0004563781812962371
0.09, 0.00054389093210704704
0.095, 0.00064180318857551136
0.1, 0.00075066399591052185
0.105, 0.00087101532484693824
0.11, 0.0010033917893721613
0.115, 0.0011483203719688585
0.12, 0.001306320154870083
0.125, 0.0014779020555845557
0.13, 0.0016635685647001625
0.135, 0.0018638134837119383
0.14, 0.0020791216603466417
0.145, 0.0023099687185698984
0.15, 0.0025568207801650762
0.155, 0.0028201341744679247
0.16, 0.0031003551325310911
0.165, 0.0033979194616827598
0.17, 0.0037132521961400545
0.17500000000000002, 0.0040467672190481075
0.18, 0.0043988668510487562
0.185, 0.0047699414002489449
0.19, 0.0051603686682694253
0.195, 0.0055705134069215555
0.2, 0.0060007267199968586
0.20500000000000002, 0.0064513454046738541
0.21, 0.0069226912271628006
0.215, 0.0074150701274343324
0.22, 0.0079287713482246083
0.225, 0.0084640664839882411
0.23, 0.0090212084460900635
0.23500000000000001, 0.0096004303412943609
0.24, 0.010201944261529854
0.245, 0.01082593998398133
0.25, 0.011472583581782148
0.255, 0.012142015946949703
0.26, 0.012834351228708211
0.265, 0.01354967519196569
0.27, 0.014288043502436492
0.275, 0.015049479946704575
0.28, 0.015833974597379757
0.28500000000000003, 0.016641481935379288
0.29, 0.017471918943237134
0.295, 0.018325163185167442
0.3, 0.019201050891348576
0.305, 0.020099375065510659
0.31, 0.021019883636362504
0.315, 0.021962277674643468
0.32, 0.02292620969859344
0.325, 0.023911282091363398
0.33, 0.024917045654306261
0.335, 0.025942998320163436
0.34, 0.026988584049872276
0.34500000000000003, 0.028053191936044185
0.35000000000000003, 0.029136155535090268
0.355, 0.030236752448495545
0.36, 0.031354204171866185
0.365, 0.032487676228106908
0.37, 0.03363627859844625
0.375, 0.03479906646204179
0.38, 0.03597504125160083
0.385, 0.037163152028885746
0.39, 0.038362297180187702
0.395, 0.039571326427902162
0.4, 0.040789043150287335
0.405, 0.042014206997397052
0.41000000000000003, 0.043245536787122833
0.41500000000000004, 0.044481713661326687
0.42, 0.045721384478268935
0.425, 0.04696316541400529
0.43, 0.048205645742213067
0.435, 0.049447391759073964
0.44, 0.050686950817449311
0.445, 0.051922855432687556
0.45, 0.053153627421048018
0.455, 0.054377782030946696
0.46, 0.055593832027055562
0.465, 0.05680029168773261
0.47000000000000003, 0.057995680677329894
0.47500000000000003, 0.059178527756614238
0.48, 0.060347374296820716
0.485, 0.061500777565711706
0.49, 0.062637313757391885
0.495, 0.063755580741479134
0.5, 0.064854200511489726
0.505, 0.065931821316891223
0.51, 0.066987119468127632
0.515, 0.068018800808938296
0.52, 0.069025601855355528
0.525, 0.070006290606384441
0.53, 0.070959667039076094
0.535, 0.07188456329852029
0.54, 0.072779843598556257
0.545, 0.073644403860355173
0.55, 0.074477171115209365
0.555, 0.075277102701555548
0.56, 0.076043185288927007
0.5650000000000001, 0.076774433763573749
0.5700000000000001, 0.07746989001187754
0.5750000000000001, 0.078128621638398871
0.58, 0.078749720655416883
0.585, 0.079332302180164821
0.59, 0.079875503174640372
0.595, 0.08037848126091339
0.6, 0.080840413642305806
0.605, 0.08126049615773559
0.61, 0.081637942492964577
0.615, 0.081971983568542739
0.62, 0.082261867119982846
0.625, 0.082506857481217596
0.63, 0.082706235577778522
0.635, 0.082859299131487221
0.64, 0.082965363073859488
0.645, 0.083023760160984117
0.65, 0.083033841778439352
0.655, 0.08299497892093427
0.66, 0.082906563327885027
0.665, 0.082768008753122638
0.67, 0.082578752344436568
0.675, 0.082338256106729582
0.68, 0.082046008421226849
0.685, 0.081701525592463506
0.6900000000000001, 0.08130435339467619
0.6950000000000001, 0.080854068589735498
0.7000000000000001, 0.08035028038985835
0.705, 0.079792631839996617
0.71, 0.079180801096966319
0.715, 0.078514502585004628
0.72, 0.077793488010453937
0.725, 0.077017547221601909
0.73, 0.076186508903274469
0.735, 0.07530024109950316
0.74, 0.074358651561384326
0.745, 0.073361687921030691
0.75, 0.072309337696202486
0.755, 0.071201628133716416
0.76, 0.070038625902991619
0.765, 0.068820436654035338
0.77, 0.067547204456737911
0.775, 0.066219111140488091
0.78, 0.064836375554795669
0.785, 0.063399252772792264
0.79, 0.06190803326015594
0.795, 0.060363042032167982
0.8, 0.05876463782126725
0.805, 0.057113212276639035
0.81, 0.055409189216090352
0.8150000000000001, 0.053653023948762264
0.8200000000000001, 0.051845202685159943
0.8250000000000001, 0.049986242048599069
0.8300000000000001, 0.048076688699534104
0.835, 0.046117119081416344
0.84, 0.044108139293795999
0.845, 0.042050385095403091
0.85, 0.039944522036985113
0.855, 0.037791245720812772
0.86, 0.035591282181050725
0.865, 0.033345388376686123
0.87, 0.031054352786464276
0.875, 0.028718996093341109
0.88, 0.026340171944360592
0.885, 0.023918767770626702
0.89, 0.021455705651179283
0.895, 0.018951943204106272
0.9, 0.016408474488126958
0.905, 0.01382633089814774
0.91, 0.011206582038900506
0.915, 0.0085503365616928992
0.92, 0.0058587429504909309
0.925, 0.0031329902449734361
0.93, 0.0003743086897953986
0.935, -0.0024160296989791125
0.9400000000000001, -0.005236710657518075
0.9450000000000001, -0.0080863772933676935
0.9500000000000001, -0.010963629803758243
0.9550000000000001, -0.013867025295035182
0.96, -0.016795077703626621
0.965, -0.019746257817579986
0.97, -0.022718993396534611
0.975, -0.02571166938707143
0.98, -0.028722628229716791
0.985, -0.031750170253486726
0.99, -0.034792554153744971
0.995, -0.037847997549307323
1.0, -0.040914677615143127
1.0050000000000001, -0.043990731787680995
1.01, -0.047074258540590261
1.0150000000000001, -0.050163318229948128
1.02, -0.053255934008872456
1.025, -0.056350092812957525
1.03, -0.059443746419145092
1.035, -0.062534812581945848
1.04, -0.065621176252145516
1.045, -0.068700690884235666
1.05, -0.071771179839753521
1.055, -0.074830437894454094
1.06, -0.077876232857732097
1.065, -0.080906307312926307
1.07, -0.083918380487048347
1.075, -0.0869101502580584
1.08, -0.089879295307042043
1.085, -0.092823477421482989
1.09, -0.095740343954008447
1.095, -0.098627530447292763
1.1, -0.10148266343664475
1.105, -0.10430336340036622
1.11, -0.10708724785481548
1.115, -0.10983193460236504
1.12, -0.11253504512121772
